date,region,category,product,sales,profit,orders,customer_rating
2025-01-12,South,Home,Coffee Machine,19462.08,4851.21,32,4.92
2025-05-26,North,Fashion,Jeans,3522.6,876.93,18,4.85
2025-09-15,South,Fitness,Yoga Mat,3360.08,862.78,4,3.3
2024-07-20,South,Electronics,Monitor,18856.8,2855.31,24,4.85
2024-02-17,South,Home,Vacuum,8225.6,1313.76,20,4.23
2023-02-23,West,Electronics,Tablet,39421.2,5737.94,38,3.76
2023-04-21,West,Electronics,Headphones,36713.25,4581.48,37,4.65
2024-03-09,Central,Office,Desk,7164.0,1709.72,36,3.54
2025-07-02,North,Fashion,Sneakers,8380.08,2999.68,36,4.89
2024-02-14,East,Fashion,Jeans,1418.04,423.23,39,4.62
2024-07-05,North,Fashion,Sneakers,5021.25,1489.06,15,3.64
2024-10-10,Central,Home,Blender,217.0,57.14,1,3.71
2023-03-14,North,Fitness,Dumbbells,99.91,27.17,1,4.75
2024-04-14,West,Electronics,Laptop,29438.85,3706.89,23,4.04
2023-11-23,East,Fitness,Treadmill,11453.4,3388.06,15,4.46
2023-03-24,Central,Electronics,Laptop,11560.0,1530.22,40,5.0
2024-06-28,West,Fashion,Backpack,2837.1,788.82,14,3.62
2024-12-05,West,Office,Printer,5761.98,1094.55,17,4.57
2024-05-28,South,Electronics,Laptop,15772.2,2603.36,30,4.41
2025-08-25,Central,Home,Air Purifier,4884.0,756.8,33,4.62
2024-06-08,North,Home,Blender,3207.42,673.13,6,3.73
2023-06-04,Central,Fashion,Jeans,2619.0,959.73,9,3.82
2024-03-08,South,Fashion,Watch,768.24,189.9,3,4.27
2023-05-02,West,Home,Blender,14217.0,2877.25,20,3.89
2025-06-06,Central,Fitness,Yoga Mat,226.0,45.91,1,4.75
2024-12-28,East,Fashion,Sneakers,4072.32,1227.05,28,4.19
2024-04-30,South,Office,Chair,3051.62,526.24,22,3.85
2025-08-19,North,Electronics,Smartphone,6198.54,1483.05,6,4.07
2024-08-22,North,Electronics,Monitor,8078.29,1394.21,23,3.87
2024-02-01,South,Electronics,Headphones,6081.9,1062.31,33,4.21
2024-11-18,East,Fitness,Exercise Bike,9756.6,1828.56,25,4.76
2023-12-22,South,Home,Air Purifier,16064.36,2458.08,37,4.69
2024-07-03,East,Fashion,Sneakers,4635.9,1590.51,34,3.23
2023-08-08,West,Fitness,Protein Mixer,51271.5,13364.52,38,3.38
2025-12-07,North,Fashion,Watch,6810.36,2421.86,29,3.32
2023-04-11,West,Home,Air Purifier,17456.25,3632.19,35,4.2
2025-01-19,Central,Home,Blender,1824.0,362.67,19,4.25
2023-07-06,North,Home,Vacuum,24027.84,3577.72,32,3.65
2025-02-05,West,Fitness,Exercise Bike,17728.2,5131.4,21,4.52
2024-02-07,Central,Office,Keyboard,12930.0,2309.07,30,4.04
2024-08-21,West,Electronics,Laptop,16839.9,3808.23,18,4.88
2024-02-20,North,Fashion,Jacket,906.4,306.36,4,3.96
2024-12-16,South,Fashion,Jacket,3047.35,767.58,11,4.49
2023-03-24,South,Office,Keyboard,16439.56,3243.46,38,4.02
2025-02-05,East,Office,Keyboard,563.58,125.62,1,4.0
2025-05-09,Central,Electronics,Tablet,34191.0,7057.54,29,4.91
2025-12-07,Central,Office,Keyboard,91.2,22.33,1,3.58
2023-01-06,West,Fitness,Protein Mixer,2293.2,468.28,21,3.65
2024-03-20,Central,Electronics,Smartphone,14632.0,2902.63,31,3.81
2023-02-19,West,Home,Blender,2142.0,565.96,8,3.39
2023-03-27,South,Fashion,Jeans,2627.73,918.36,9,3.91
2025-10-07,North,Home,Lamp,17892.13,2993.64,29,4.95
2023-01-18,East,Home,Blender,10342.4,2796.51,32,3.74
2023-06-23,West,Electronics,Headphones,2556.75,439.65,5,4.73
2023-07-27,North,Electronics,Monitor,7339.78,901.01,7,3.94
2024-07-09,West,Office,Desk,940.8,149.61,4,3.44
2025-01-01,South,Home,Blender,23580.7,6883.09,34,4.47
2025-07-26,East,Fitness,Dumbbells,15521.68,4781.02,34,3.9
2024-07-30,West,Electronics,Smartphone,32298.0,4170.99,40,4.33
2023-07-23,North,Home,Blender,7864.05,2134.4,15,3.22
2024-03-30,Central,Electronics,Smartphone,20010.0,4147.38,15,4.4
2023-09-19,South,Fashion,Jacket,651.84,203.0,4,4.68
2024-03-30,East,Home,Vacuum,15251.0,3607.82,20,4.71
2024-02-29,West,Office,Desk,16039.8,3401.11,38,4.03
2025-05-14,West,Fitness,Yoga Mat,36052.8,7010.34,37,4.58
2023-12-07,South,Home,Vacuum,3957.6,640.05,17,3.72
2025-03-28,East,Office,Desk,1766.49,481.84,33,3.38
2025-05-15,South,Fashion,Jeans,1229.96,351.82,4,3.57
2023-03-16,North,Fitness,Protein Mixer,2892.24,912.78,6,3.31
2025-02-01,East,Office,Printer,2308.86,528.71,9,4.67
2024-10-20,Central,Fashion,Backpack,1656.0,560.54,24,4.23
2025-06-18,North,Office,Printer,6964.86,1086.44,14,3.2
2024-05-24,North,Office,Mouse,10792.34,2021.44,26,4.05
2024-11-23,West,Office,Desk,3166.38,828.79,7,3.52
2024-04-25,West,Electronics,Laptop,17037.3,3158.84,14,3.79
2025-08-02,West,Fashion,Jeans,814.8,296.27,8,3.53
2025-02-16,West,Office,Printer,4488.75,718.99,25,3.23
2024-08-19,North,Fitness,Treadmill,6639.38,1456.64,22,3.87
2023-05-07,West,Fashion,Jacket,1023.75,265.28,13,3.97
2025-06-26,North,Fashion,Backpack,627.27,170.91,29,4.12
2025-02-08,West,Office,Mouse,6182.4,1668.79,32,4.53
2024-05-27,South,Electronics,Headphones,34303.08,5778.68,28,3.93
2024-05-20,West,Office,Mouse,12537.0,2072.76,20,4.48
2024-04-10,Central,Fashion,Jacket,3531.0,1065.64,33,4.58
2025-02-21,Central,Fitness,Yoga Mat,11520.0,2693.88,30,3.57
2023-11-21,Central,Home,Air Purifier,5562.0,1139.93,15,4.27
2025-03-08,Central,Fashion,Jacket,3068.0,962.26,13,4.05
2024-12-27,East,Fashion,Watch,1144.13,402.82,8,3.85
2024-09-28,Central,Office,Keyboard,4212.0,1163.51,27,4.03
2023-06-15,East,Electronics,Monitor,11942.24,2620.44,8,4.24
2024-08-03,Central,Electronics,Monitor,23635.0,5046.66,29,4.61
2024-12-23,South,Electronics,Headphones,24299.66,5584.46,17,4.72
2023-07-07,East,Home,Coffee Machine,5308.56,1315.93,8,4.84
2025-05-17,East,Home,Air Purifier,5443.9,1026.12,14,4.75
2023-02-16,East,Electronics,Smartphone,960.51,222.2,1,3.63
2024-11-08,Central,Fashion,Watch,4464.0,1106.18,24,4.68
2025-11-16,North,Home,Lamp,19329.8,5139.28,39,4.63
2024-10-16,Central,Home,Coffee Machine,3654.0,935.49,21,4.61
2025-10-29,South,Fashion,Sneakers,3422.16,987.47,24,3.59
2023-06-02,North,Office,Desk,4055.11,707.86,31,3.91
2024-12-13,North,Fitness,Dumbbells,20176.46,5447.9,14,3.91
2023-09-19,North,Fashion,Watch,5732.98,2148.51,22,3.32
2024-10-29,East,Fashion,Watch,10864.57,3115.63,31,3.22
2025-02-04,North,Home,Vacuum,9476.0,2219.46,16,4.22
2023-02-11,North,Home,Coffee Machine,1488.35,320.95,17,4.42
2023-08-06,West,Office,Printer,6640.2,1678.91,17,3.53
2023-05-11,Central,Electronics,Tablet,16146.0,2617.1,39,4.44
2023-10-28,South,Electronics,Tablet,21534.0,3676.17,37,4.75
2025-08-15,West,Fitness,Exercise Bike,189.0,45.13,4,3.37
2024-07-18,South,Fashion,Jacket,474.33,147.24,3,4.56
2023-07-27,South,Office,Printer,6355.44,1698.75,28,3.34
2024-08-24,North,Office,Printer,5564.06,1429.14,37,4.34
2024-02-24,Central,Fitness,Dumbbells,30861.0,9846.28,27,4.56
2023-04-16,West,Fashion,Backpack,7089.6,2655.16,32,3.64
2024-06-06,Central,Home,Coffee Machine,800.0,176.28,20,3.31
2025-09-10,North,Office,Chair,485.13,115.35,3,5.0
2025-04-16,West,Fashion,Jacket,2094.75,619.3,35,3.3
2025-07-29,East,Electronics,Laptop,3193.62,481.06,17,3.83
2023-05-12,North,Fitness,Dumbbells,7698.22,1527.79,37,4.56
2024-11-30,West,Office,Desk,163.8,24.72,1,4.95
2023-08-07,East,Fitness,Exercise Bike,10398.96,2497.27,11,4.51
2024-04-19,East,Office,Desk,1012.02,216.56,3,4.48
2023-03-25,Central,Electronics,Monitor,3990.0,525.44,6,4.61
2024-03-02,South,Home,Lamp,1726.6,252.59,5,4.68
2025-07-27,South,Fitness,Dumbbells,6299.18,1793.9,34,3.88
2025-01-14,Central,Electronics,Tablet,14127.0,1939.52,17,5.0
2025-02-03,South,Fitness,Dumbbells,83.42,23.8,1,3.43
2025-07-22,East,Fashion,Sneakers,2945.16,972.27,12,4.06
2023-05-01,Central,Home,Blender,8379.0,2018.31,19,3.93
2024-11-10,Central,Fashion,Jeans,2034.0,747.26,5,3.74
2024-10-28,Central,Electronics,Headphones,16470.0,2473.98,27,3.24
2025-04-08,North,Home,Coffee Machine,3381.49,592.85,7,4.96
2023-08-28,South,Fitness,Yoga Mat,19392.24,5748.57,24,3.95
2023-07-18,Central,Electronics,Smartphone,48312.0,5865.11,33,3.62
2023-10-26,West,Fashion,Watch,6699.0,2503.34,29,3.99
2023-03-15,East,Electronics,Laptop,4926.78,931.35,18,4.09
2023-10-20,North,Fashion,Jacket,1884.9,615.5,10,3.97
2023-02-25,South,Office,Keyboard,8030.63,1461.88,17,4.25
2023-07-04,East,Fitness,Dumbbells,16311.5,3828.86,25,3.8
2024-12-04,North,Fashion,Jacket,2909.54,653.0,11,3.31
2024-12-12,Central,Fitness,Treadmill,10176.0,2445.69,40,3.97
2024-12-31,East,Fitness,Treadmill,6424.81,1889.08,31,4.48
2024-11-26,South,Fitness,Treadmill,32333.59,6106.93,34,3.49
2024-05-06,Central,Office,Desk,1797.0,278.64,3,4.11
2025-08-02,East,Fitness,Protein Mixer,27431.6,8458.26,28,3.24
2023-10-10,East,Fashion,Backpack,6017.58,1992.2,18,3.55
2025-11-15,Central,Office,Desk,10569.6,2902.49,24,4.12
2024-04-26,North,Electronics,Tablet,34389.64,7321.68,34,3.58
2024-04-10,North,Home,Air Purifier,1492.47,416.32,9,4.32
2024-03-08,North,Fashion,Jacket,486.16,123.76,8,4.52
2024-03-12,Central,Fashion,Watch,676.0,209.53,13,4.99
2023-02-06,South,Fitness,Treadmill,37739.79,7870.63,33,4.99
2024-05-23,South,Fashion,Watch,558.72,207.95,24,4.27
2025-04-15,West,Fashion,Sneakers,2097.9,577.13,18,4.23
2024-07-13,Central,Fitness,Yoga Mat,9910.0,2138.48,10,4.69
2023-03-17,Central,Office,Printer,12876.0,3354.13,37,4.29
2025-03-13,Central,Electronics,Tablet,6377.0,974.27,7,3.81
2025-05-12,South,Home,Coffee Machine,8852.22,1869.5,13,4.86
2025-04-15,West,Home,Lamp,8769.6,2049.01,24,4.87
2023-04-11,North,Home,Air Purifier,7494.28,1249.15,17,4.81
2025-02-11,North,Fashion,Watch,1334.88,420.87,12,3.74
2024-07-09,North,Office,Keyboard,2914.9,625.09,5,4.14
2025-06-07,South,Office,Keyboard,1916.72,522.5,38,3.96
2025-08-17,West,Fashion,Sneakers,1774.5,481.38,13,3.81
2024-02-28,South,Electronics,Laptop,5045.94,1195.96,9,3.37
2024-06-11,South,Fashion,Backpack,341.44,95.94,8,4.83
2025-06-30,North,Office,Desk,14238.72,2396.87,36,4.55
2025-05-09,Central,Electronics,Laptop,25558.0,3762.72,26,4.22
2023-06-02,North,Fitness,Yoga Mat,1348.27,341.92,7,4.21
2024-03-24,West,Office,Keyboard,4000.5,981.68,15,4.35
2025-08-25,East,Office,Printer,4177.36,1002.6,8,4.41
2023-09-11,South,Fitness,Protein Mixer,8118.9,2238.53,9,3.8
2025-06-17,South,Home,Blender,3374.63,967.74,7,3.35
2023-11-05,South,Fitness,Yoga Mat,1694.78,484.79,16,4.5
2023-02-01,North,Fashion,Backpack,12385.75,4131.85,37,3.32
2025-03-10,West,Fashion,Watch,3864.0,869.89,32,4.6
2023-03-27,Central,Fitness,Protein Mixer,13404.0,3494.46,12,4.9
2023-01-27,North,Office,Mouse,239.99,41.96,1,4.94
2025-09-13,West,Fitness,Yoga Mat,10924.2,2000.71,12,3.89
2025-10-22,East,Fashion,Jeans,3245.13,1010.03,17,3.47
2023-07-12,West,Home,Blender,26299.35,4198.42,33,4.85
2024-08-29,South,Home,Lamp,20362.24,3947.42,32,4.89
2025-09-19,North,Office,Chair,523.24,78.86,4,3.26
2024-01-26,South,Office,Desk,19928.65,4585.39,35,4.68
2025-01-20,East,Fashion,Backpack,1405.92,473.57,12,3.44
2023-09-06,East,Office,Printer,80.8,15.46,1,3.54
2024-07-15,West,Home,Vacuum,1379.7,242.68,9,4.52
2023-02-22,North,Home,Vacuum,1796.32,447.45,8,4.87
2024-01-18,East,Fashion,Sneakers,981.72,277.64,9,3.37
2024-11-26,Central,Electronics,Monitor,30624.0,5436.7,40,4.74
2024-05-20,East,Fashion,Sneakers,1414.0,507.64,8,4.07
2023-07-30,North,Office,Desk,11420.64,3197.02,28,3.2
2023-10-08,Central,Home,Lamp,3030.0,436.63,10,4.47
2023-10-25,East,Office,Keyboard,6035.76,1477.84,24,3.88
2023-07-13,Central,Fitness,Exercise Bike,12640.0,2679.17,40,4.24
2024-05-23,South,Office,Printer,1035.96,182.01,3,4.05
2024-01-10,North,Fashion,Watch,7059.62,2037.2,23,3.9
2023-05-05,East,Fashion,Backpack,2310.88,659.05,22,3.72
2025-06-17,South,Fashion,Jeans,810.92,190.87,22,4.07
2025-03-30,South,Fashion,Sneakers,2095.2,735.21,15,3.24
2025-07-18,Central,Office,Keyboard,4496.0,1090.65,8,4.44
2024-06-13,West,Electronics,Tablet,15565.2,1964.58,17,3.86
2024-05-14,East,Fashion,Watch,3454.2,1199.03,20,4.56
2024-07-27,East,Electronics,Monitor,10120.2,2130.61,12,4.23
2024-07-06,East,Home,Lamp,22624.0,4980.67,40,3.48
2023-01-08,South,Fashion,Watch,1112.59,364.75,37,4.48
2023-12-12,South,Electronics,Headphones,15569.66,2518.06,11,4.78
2023-08-04,South,Fitness,Dumbbells,18939.25,3410.28,25,3.73
2023-03-25,East,Office,Chair,11998.8,2781.84,30,4.22
2025-06-26,West,Electronics,Tablet,8340.15,1723.31,13,4.77
2023-09-08,West,Home,Vacuum,14521.5,2527.04,30,3.91
2023-04-25,North,Fitness,Treadmill,47922.81,14607.66,39,4.87
2024-02-16,East,Office,Printer,5017.68,1217.88,23,4.0
2024-03-17,West,Home,Vacuum,1927.8,560.79,4,3.28
2023-03-16,East,Office,Printer,9114.24,2091.04,24,4.33
2024-09-30,Central,Fitness,Treadmill,1036.0,252.01,1,3.97
2024-02-20,West,Electronics,Smartphone,14359.8,2030.92,26,4.02
2025-06-10,East,Fitness,Exercise Bike,32017.0,7953.07,25,4.43
2025-02-03,West,Office,Chair,13582.8,3260.89,28,3.95
2025-03-19,South,Electronics,Smartphone,6678.45,1454.14,17,4.97
2024-01-12,East,Fitness,Exercise Bike,5555.0,1714.05,5,4.65
2025-11-29,South,Fashion,Jacket,2476.99,548.69,16,3.55
2024-11-03,Central,Office,Desk,2822.4,571.08,4,4.29
2023-05-11,North,Fitness,Protein Mixer,33932.32,9398.52,29,4.88
2023-07-20,East,Electronics,Tablet,6900.32,994.65,7,4.23
2024-08-18,North,Fitness,Treadmill,25415.25,7668.12,21,4.48
2024-06-02,Central,Fitness,Yoga Mat,40689.0,10732.62,33,4.22
2024-06-22,East,Office,Printer,8532.48,1765.33,22,4.26
2025-03-21,South,Fashion,Backpack,8146.06,2089.71,34,3.59
2025-11-24,South,Home,Vacuum,10394.52,3074.16,38,3.56
2024-05-26,West,Fashion,Backpack,1440.6,379.27,4,3.42
2023-12-29,Central,Fitness,Dumbbells,7718.4,1872.15,16,3.51
2023-09-21,East,Home,Air Purifier,696.9,165.73,1,4.39
2024-05-31,South,Fitness,Treadmill,5393.2,1412.14,8,3.25
2025-06-12,North,Fashion,Watch,7548.87,2452.15,21,4.09
2025-01-12,North,Electronics,Headphones,3083.82,520.97,2,3.64
2024-01-04,North,Office,Chair,702.46,131.22,11,3.94
2023-02-28,East,Electronics,Smartphone,6100.4,1103.65,10,3.73
2023-06-07,North,Fashion,Backpack,5244.76,1685.15,38,4.09
2024-04-23,West,Home,Lamp,12642.0,2030.22,28,4.53
2024-05-06,North,Office,Keyboard,9325.62,2203.44,18,4.41
2024-11-21,East,Electronics,Tablet,25975.58,5092.29,24,4.25
2024-12-14,North,Office,Mouse,23765.81,3585.25,38,3.29
2025-01-22,West,Fashion,Sneakers,7610.4,1685.17,24,3.25
2023-03-23,West,Home,Blender,6468.0,1449.41,22,3.74
2023-01-17,Central,Office,Chair,7598.0,1762.47,29,3.27
2024-12-06,North,Fitness,Protein Mixer,34615.42,9043.19,38,3.21
2023-12-21,East,Fitness,Yoga Mat,1596.2,403.64,3,4.51
2024-07-26,Central,Fitness,Treadmill,17765.0,4323.29,17,4.89
2025-04-01,East,Electronics,Laptop,18579.96,3172.41,18,4.56
2024-11-21,West,Fitness,Protein Mixer,39259.08,11347.75,27,3.46
2024-07-21,South,Electronics,Laptop,25198.66,4872.21,31,4.48
2025-04-21,North,Fashion,Backpack,7397.46,2324.07,27,3.3
2023-08-13,West,Office,Chair,4874.1,1168.45,11,3.64
2024-07-12,South,Fitness,Dumbbells,7679.49,2182.77,7,4.72
2025-01-24,Central,Fitness,Treadmill,27870.0,6249.15,30,4.14
2025-08-09,South,Fashion,Watch,10228.65,3515.14,37,4.89
2025-06-07,South,Home,Vacuum,15343.46,3479.11,22,4.35
2025-11-08,North,Home,Coffee Machine,9739.68,2802.83,40,4.87
2024-10-08,West,Home,Air Purifier,16207.8,4860.26,34,3.43
2024-02-20,South,Home,Vacuum,4403.8,1039.8,20,4.23
2025-12-02,North,Electronics,Smartphone,38909.28,7384.47,40,4.11
2023-12-01,Central,Home,Coffee Machine,2923.2,618.48,21,3.88
2023-11-08,East,Home,Air Purifier,2302.8,475.24,10,3.48
2024-12-18,West,Electronics,Headphones,3593.52,828.95,4,4.22
2024-12-24,West,Home,Coffee Machine,21047.04,4492.05,29,4.59
2023-08-07,West,Fashion,Backpack,10432.8,2895.18,36,4.26
2023-10-12,West,Electronics,Monitor,2784.6,502.38,4,3.92
2023-04-11,North,Office,Desk,5949.28,1399.48,19,3.27
2023-01-09,West,Electronics,Smartphone,18948.3,3613.22,14,3.59
2025-05-17,West,Fashion,Jacket,274.05,76.52,1,3.93
2025-04-05,South,Office,Mouse,799.28,222.95,4,4.49
2023-03-05,South,Fitness,Exercise Bike,2273.68,533.6,8,3.79
2024-01-28,North,Home,Lamp,7448.96,1575.15,32,4.15
2023-09-13,East,Office,Printer,8102.22,1342.2,14,4.13
2025-07-25,South,Office,Mouse,10614.71,2865.52,31,3.8
2024-12-21,East,Home,Air Purifier,11027.99,2977.47,27,4.5
2023-08-29,Central,Home,Lamp,1457.0,335.68,31,3.57
2024-07-19,North,Fitness,Treadmill,20450.65,4295.58,19,4.82
2025-07-12,South,Fashion,Backpack,9351.77,2942.56,31,4.88
2023-11-29,West,Home,Blender,18199.44,3234.35,23,3.44
2024-12-27,Central,Fitness,Treadmill,3052.8,637.26,2,3.69
2023-09-24,West,Fashion,Watch,3127.95,1003.41,9,4.36
2024-08-26,North,Electronics,Monitor,17174.22,2139.37,21,3.69
2024-05-11,North,Electronics,Headphones,881.68,200.07,1,4.28
2025-01-14,Central,Fitness,Treadmill,34890.0,9285.2,30,4.05
2023-06-03,South,Fitness,Yoga Mat,3002.15,809.8,5,4.14
2023-01-04,West,Office,Keyboard,19126.8,4821.01,36,4.87
2025-07-30,North,Home,Air Purifier,2084.72,427.57,23,4.75
2023-01-14,South,Home,Vacuum,5211.81,1079.93,27,4.95
2024-09-17,North,Office,Keyboard,2771.73,675.86,39,4.56
2024-04-17,North,Office,Mouse,11362.96,2861.33,28,4.25
2025-12-23,West,Office,Printer,4180.68,636.53,7,3.97
2023-08-08,North,Electronics,Laptop,19576.18,3585.46,34,4.33
2024-06-24,South,Office,Desk,2121.39,344.45,9,3.8
2023-03-12,North,Electronics,Tablet,42827.4,5739.29,30,4.95
2024-09-12,North,Electronics,Tablet,2054.85,274.58,5,3.31
2025-08-15,West,Fashion,Jacket,10785.6,3417.13,32,3.63
2023-03-06,North,Electronics,Monitor,13027.44,2159.59,17,4.55
2024-12-16,Central,Electronics,Laptop,34768.8,8055.72,22,3.95
2023-04-25,West,Office,Printer,7388.85,1881.65,31,4.07
2024-01-28,West,Office,Printer,7299.6,1164.27,22,4.05
2025-01-09,West,Electronics,Headphones,6021.75,764.77,5,4.6
2025-08-26,North,Electronics,Smartphone,21117.06,2898.81,34,3.24
2023-08-27,West,Fitness,Protein Mixer,18328.8,5214.63,16,4.14
2024-04-30,East,Home,Coffee Machine,3577.42,942.38,11,4.25
2025-12-30,South,Fashion,Sneakers,8148.0,2758.45,20,4.73
2025-08-22,West,Office,Keyboard,5502.0,1416.83,40,3.31
2024-05-11,North,Office,Desk,19611.2,4485.77,35,4.24
2023-04-28,North,Fashion,Jacket,6241.8,1787.3,20,3.54
2024-07-10,Central,Home,Vacuum,15774.0,3258.98,22,4.82
2025-11-01,South,Home,Coffee Machine,9931.25,1407.94,36,3.51
2023-08-02,West,Home,Vacuum,6759.9,981.18,37,3.6
2023-11-25,North,Office,Desk,5985.95,1308.95,29,3.35
2025-09-27,East,Fitness,Yoga Mat,10718.12,2991.17,14,4.07
2025-11-11,South,Fashion,Jeans,335.23,122.58,6,4.65
2025-09-17,North,Fitness,Dumbbells,16698.36,4018.59,21,4.98
2023-02-25,North,Office,Printer,17572.83,4274.86,33,4.73
2023-08-10,East,Office,Desk,1551.36,248.5,32,4.31
2025-05-20,West,Fashion,Jacket,9667.35,3369.59,33,4.7
2025-07-11,North,Electronics,Headphones,10096.06,1628.54,29,4.92
2023-04-30,East,Office,Keyboard,3407.74,592.27,14,3.76
2025-11-12,North,Fashion,Sneakers,6229.44,2210.43,28,4.69
2025-05-18,Central,Fashion,Sneakers,720.0,260.7,30,3.62
2023-09-28,North,Electronics,Laptop,9140.22,1243.16,9,4.42
2025-08-29,West,Home,Lamp,580.65,167.01,7,3.34
2023-08-06,West,Electronics,Tablet,16329.6,3657.16,12,4.72
2025-01-19,West,Fitness,Yoga Mat,24139.5,5247.54,38,3.55
2025-10-12,West,Home,Coffee Machine,4709.25,985.24,39,3.83
2023-05-14,South,Office,Desk,4122.5,1048.55,34,4.64
2025-06-05,West,Office,Mouse,1386.0,323.78,6,4.48
2025-11-29,West,Office,Keyboard,4208.4,743.73,10,3.5
2023-08-23,West,Home,Coffee Machine,12024.6,3590.57,28,3.32
2025-09-06,North,Office,Mouse,5988.42,1553.92,38,4.21
2023-12-22,South,Fashion,Watch,2279.11,855.09,11,4.48
2023-04-12,South,Fitness,Treadmill,7158.6,1470.22,36,4.31
2025-03-13,West,Fashion,Watch,13170.15,4962.51,37,4.29
2025-12-20,Central,Electronics,Tablet,11448.0,1752.45,12,4.76
2024-07-06,South,Fashion,Sneakers,1602.44,413.7,7,3.33
2023-01-10,West,Fitness,Dumbbells,3704.4,795.49,3,3.71
2024-10-31,Central,Home,Lamp,1639.0,487.39,11,3.24
2025-07-10,East,Fashion,Jacket,3037.07,784.65,31,4.93
2023-10-04,Central,Fashion,Watch,2592.0,943.89,8,4.38
2023-04-24,North,Fitness,Yoga Mat,3602.94,732.86,11,4.08
2025-02-11,East,Electronics,Smartphone,11615.0,1792.05,10,4.88
2024-05-16,South,Office,Mouse,8536.0,2263.44,25,4.39
2025-10-18,North,Home,Air Purifier,1308.1,313.56,5,4.45
2023-10-21,Central,Fashion,Sneakers,4173.0,1025.52,39,4.12
2023-03-05,South,Fashion,Jacket,5975.2,1898.69,40,3.93
2023-06-19,East,Fitness,Protein Mixer,11655.4,3722.86,20,4.03
2025-05-27,South,Office,Keyboard,3825.68,674.72,17,4.35
2024-11-27,Central,Office,Keyboard,2326.8,643.85,7,3.96
2025-02-13,Central,Home,Air Purifier,15128.0,2344.49,31,4.17
2025-01-19,South,Office,Chair,407.4,78.86,2,4.47
2023-06-09,North,Office,Printer,4551.57,731.86,9,5.0
2025-03-23,North,Office,Keyboard,12319.83,1849.15,27,4.65
2024-04-12,West,Fashion,Jeans,9034.2,2817.45,36,4.93
2025-12-12,South,Electronics,Laptop,937.02,204.14,1,4.49
2025-03-22,Central,Fashion,Backpack,144.0,37.14,1,4.44
2023-07-20,North,Fitness,Protein Mixer,3388.7,1003.21,5,4.68
2023-10-29,Central,Fitness,Yoga Mat,44748.0,8147.21,36,3.21
2023-03-24,West,Office,Chair,7917.0,1270.78,13,3.41
2025-11-26,South,Electronics,Tablet,1470.13,231.29,1,3.46
2023-03-10,West,Fitness,Treadmill,13618.5,4258.75,10,3.51
2023-07-19,North,Office,Desk,5663.97,1228.61,39,4.41
2025-06-15,Central,Office,Desk,1365.0,374.21,3,4.62
2024-03-15,South,Home,Blender,23935.72,5195.37,31,3.82
2024-02-06,South,Fitness,Exercise Bike,29008.82,8959.8,38,3.35
2025-04-30,South,Home,Lamp,14148.42,3848.71,33,4.87
2023-11-08,South,Office,Keyboard,21054.43,3728.96,34,3.58
2023-07-28,Central,Fashion,Jeans,8856.0,2277.16,36,4.97
2023-10-07,West,Home,Lamp,3591.0,742.78,19,4.34
2025-01-13,North,Office,Chair,12208.59,3045.32,27,3.42
2023-12-20,East,Home,Blender,28554.72,6569.56,40,3.25
2025-04-23,Central,Electronics,Headphones,7150.0,1566.65,10,4.21
2025-05-18,West,Electronics,Laptop,27667.5,6378.19,25,3.97
2025-06-05,South,Fitness,Protein Mixer,34610.57,9207.54,31,4.99
2024-08-18,East,Fashion,Jacket,3262.3,774.65,19,4.08
2025-01-11,South,Fitness,Protein Mixer,4408.65,1378.99,9,3.86
2025-10-05,North,Home,Blender,9785.0,2231.95,25,3.29
2024-07-03,North,Electronics,Smartphone,21722.7,4796.27,37,3.85
2025-10-26,South,Office,Chair,7597.04,1149.24,22,4.2
2023-05-26,South,Electronics,Headphones,47530.0,6010.7,35,3.98
2024-10-22,West,Fashion,Sneakers,2375.1,705.87,26,3.69
2025-01-14,North,Electronics,Tablet,16634.5,2979.82,34,4.84
2024-02-25,Central,Electronics,Headphones,28941.0,6468.0,33,4.36
2023-04-06,West,Office,Chair,5613.3,1307.53,27,4.05
2023-03-30,Central,Fitness,Exercise Bike,36888.0,8026.76,29,3.98
2024-04-29,East,Electronics,Tablet,5672.16,1098.06,18,3.28
2023-11-08,Central,Fashion,Watch,5068.8,1326.71,22,3.82
2023-03-20,Central,Electronics,Monitor,16020.0,2433.07,15,3.34
2023-09-10,South,Fitness,Protein Mixer,14707.14,3200.69,19,3.52
